CombID,UniqueID,PrelimID,Date,Transect,Plot,Easting,Northing,Height,RHeight,RTHeight,TWI,TPI,Slope,planCurv,proCurv,NDVI,VH,VV,Wet,Inun,UDepth,LDepth,Description,CoreVol,CoreMass,MoisFF,Moisture,Sand,Silt,Clay,MSand,MSilt,MClay,Texture,pHw,pHc,EC,CEC,AvailP,ExCa,ExMg,ExNa,ExK,Al,As,B,Ca,Cd,Co,Cr,Cu,Fe,K,Mg,Mn,Mo,Na,Ni,P,Pb,S,Sb,Se,Zn,Fizz,ADMoisture,MoisFAD,TotOC,TotN,d13C,d15N,MTOC,POC,HOC,ROC,DOC,DTN,NO3,NH4,FAA,WHC,Proteolysis,AAMin_k1,AAMin_k2,AAMin_a,AAMin_b,DON,MBC,MBN,MicY,CN,MicCN,Vuln,BD0_30,bdm
FCNSW_155_2020-02-03_T8_P3,FCNSW_155,FC NSW 1083,2020-02-03,8,3,144.230001,-35.592745,76.260002,0.1,0.099998,6.4437232,0.089996338,1.201825023,-0.682665169,-0.002905871,0.241310164,-18.36628151,-12.9789505,0.413838685,n,0,30,Mature RRG recently thinned; litter 100%,2829,3210,1.07,0.07,32,34,34,38,33,29,Silty clay loam,5.46,4.64,0.0723,4757.158727465536,5100.625587588547,378035.54687592795,182040.60730434782,38691.55765005302,106560.35549522798,12432041.474443266,0,3805.7269819724283,371058.38074231177,0,0,13002.900521739131,4122.870897136798,6438021.477836691,2105835.59669141,783345.4704559916,135103.30786002122,0,63428.783032873805,5074.302642629904,84994.56926405091,4440.014812301167,43448.716377518555,0,0,13320.044436903498,n,0.016,1.016,3840.6128126405088,390.0870156521739,-28.84,2.83,5575.516689526446,1028.9221496282814,2626.0150390496983,1146.7717546540644,35104.33533404029,5222.261516436904,2555.2559936373277,1564.4934082714738,390.8112025450689,5321.674896458113,1272.3813876394486,0.1201,8e-4,31.031,69.9536,1102.5121145281018,90939.56097560977,2272.4485259809126,0.6927155229609266,9.845528455284553,40.018315018315015,0.27272205027472113,1.0404984093319194,0.083
FCNSW_156_2020-02-03_T8_P4,FCNSW_156,FC NSW 1084,2020-02-03,8,4,144.229216,-35.592304,76.160004,0,0,6.72196484,0.050994873,0.849893451,-0.636374235,-0.019034863,0.261508316,-17.95491409,-12.55492496,0.429674774,n,0,30,"V large RRG stumps, mature and juv RRG 40%; litter 90%; self-mulching",2829,3250,1.079,0.079,33,35,32,44,32,25,Silty clay loam,5.91,4.5,0.0682,5103.9185577942735,5586.876851325556,415331.37264050904,214683.57433722162,42745.31792152704,96974.4525980912,11834711.155885471,0,3189.949098621421,392363.73913043475,0,0,12440.801484623542,4146.933828207847,5837606.8504772,1910779.510074231,746448.0890774125,117390.12682926831,0,60290.03796394485,5103.9185577942735,80067.72237539766,4465.928738069989,44659.28738069989,0,0,12440.801484623542,n,0.016,1.016,5186.857234358431,504.01195758218455,-26.95,3.39,7687.629562855479,1498.8749102673946,3353.9958548002037,1831.5019457464398,33673.429215270415,4810.041357370095,2056.1984888653233,1250.54795864263,347.5663043478261,6105.562574761399,1282.040542735949,0.1305,0.001,30.409,70.3885,1503.2949098621418,97428.8040532579,3014.1251325556736,0.6983159304546244,10.291139240506329,32.32407407407406,0.28905130576072885,1.046571226581831,0.089
FCNSW_157_2020-02-04_T9_P1,FCNSW_157,FC NSW 1091,2020-02-04,9,1,144.423864,-35.825089,82.18,6.02,1.050003,6.52480793,-0.01865387,0.948195279,0.485974818,-0.001828948,0.211415261,-18.1862011,-12.24698925,0.420771122,n,0,30,"River red gum 50% coverage, thick litter, Juncus",2829,2950,1.122,0.122,24,39,37,26,39,35,Silty clay loam,5.48,4.29,0.0657,3110.7402757158006,2068.925077921527,223407.71071049842,165152.02918345705,34500.937603393424,66173.92950159067,11679415.762460234,0,3676.329416755037,262998.95058324496,0,0,13574.139384941676,3676.329416755037,7352658.833510075,1897551.5681866384,808792.4716861082,130085.50243902439,0,54579.352110286316,5655.891410392365,59669.654379639454,4524.7131283138915,33086.964750795334,0,0,13856.933955461292,n,0.018,1.018,3908.2209645811245,395.91239872746553,-29.2,4.28,6612.894672667207,1313.1308694556317,3217.890442811041,1281.062078842124,40305.17115588548,3650.2167550371155,301.68458112407217,1025.3386638388122,610.0362248144221,4691.5619249204665,1215.733858663839,0.1336,9e-4,28.886,71.9088,2323.1935100742317,95592.09614704842,5333.650053022268,0.7134177556778722,9.871428571428572,17.922453703703706,0.2918748004420181,0.9259809119830329,0.112
FCNSW_158_2020-02-04_T9_P2,FCNSW_158,FC NSW 1092,2020-02-04,9,2,144.422807,-35.825348,82.230003,6.07,1.100006,7.10196686,-0.010002136,0.333277375,0.66692102,-0.004444472,0.251112521,-18.58337593,-12.14646244,0.405481398,n,0,30,"River red gum, 60% litter coverage, sparse Juncus",2829,3180,1.121,0.121,28,41,31,33,36,32,Silty clay loam,6.07,4.88,0.0695,4069.118557794274,3861.5935113467663,318643.28398727474,194691.6725344645,39439.14909862143,75122.18875927891,12551665.705196185,0,3756.1094379639453,350570.2142099682,0,0,14711.428632025452,3756.1094379639453,7700024.347826089,2231755.0243902444,901466.2651113468,133028.87592788975,0,60097.751007423125,5634.164156945917,60410.76012725346,4695.136797454932,36935.076139978795,0,0,14398.419512195123,n,0.02,1.02,6538.760513255567,557.1562332979852,-23.86,3.27,8637.1562242503,1640.980326720045,3769.2612141439545,2100.2376579206775,37843.41633085896,4062.981124072111,514.6238176033935,1009.6078472958644,552.3690349946978,8009.903376458114,1354.7034706256634,0.1529,0.0011,27.675,72.89,2538.7494591728528,127597.2470837752,6763.451961823967,0.7248048525829066,11.735955056179776,18.865698729582576,0.27957758617693035,1.0229056203605515,0.09
FCNSW_159_2020-02-04_T9_P3,FCNSW_159,FC NSW 1093,2020-02-04,9,3,144.422034,-35.825474,81.919998,5.75999,0.790001,6.11000013,-0.053001404,1.715112209,-0.470688045,-0.009224026,0.26342389,-18.43941498,-11.53072739,0.411023349,n,0,30,"River red gum, 30% juncus, 100% litter cover",2829,3180,1.12,0.12,36,35,29,39,32,29,Silty clay loam,5.45,4.16,0.0486,3692.042723223754,1842.9446593425241,204293.03068504774,211984.78635843055,52303.93857900318,65226.08811028632,12491411.2135737,0,3692.042723223754,245213.17086744437,0,4615.0534040296925,14768.170892895016,3999.712950159067,9568544.057688229,2042930.3068504771,864553.337688229,366127.57005302224,0,76302.21627995759,6153.404538706257,79686.58877624602,5230.393857900317,43689.17222481442,0,0,14768.170892895016,n,0.016,1.016,5282.697796479321,292.28671558854717,-25.12,4.25,5326.675431078804,778.7099683078767,2877.2369706548307,1222.3741420518215,30076.581633085894,3400.7250477200428,566.5856246023329,458.17426511134676,641.3834061505831,5433.456207677626,975.0069491580064,0.1476,0.001,30.316,70.7959,2375.965158006363,72489.58190173206,4039.6858536585355,0.7001737678749979,18.07368421052632,17.944361152756958,0.18994727716838375,1.0094167550371156,0.102
FCNSW_160_2020-02-04_T9_P4,FCNSW_160,FC NSW 1094,2020-02-04,9,4,144.421747,-35.825765,81.129997,4.96999,0,5.61882973,0.024467468,2.357022524,0.250294954,-0.00589629,0.40025413,-15.91289902,-10.96070099,0.508284628,y,0,30,"Juvenile river red gum, 20% juncus, 100% leaf litter",2829,3530,1.063,0.063,69,19,13,70,20,11,Loam,5.69,4.31,0.0363,2264.5952475079534,3678.871505306469,126379.02510286322,114325.53426935314,40908.817374337224,33603.67141463415,5990219.686956522,0,0,158521.66732555674,0,0,8035.660555673384,0,4310036.116224814,1095771.8939554614,427351.03864262986,96062.66937009545,0,46022.41954612938,0,50405.50712195123,0,27029.04005090138,0,0,7305.145959703075,n,0.008,1.008,4149.322905111347,259.33268156945917,-27.49,4.23,4846.994156563652,1040.3349821640566,2426.255898430893,1064.2674548518182,23893.914909862146,2007.4657051961826,101.82271898197244,238.4318472958643,419.61106256627784,3608.74210409332,939.0765131198305,0.1712,0.001,27.739,73.1524,1667.2111389183458,85645.42816071642,3826.505026511135,0.7250608079578635,16,22.382154882154882,0.2980455584649388,1.2078614351360906,0.032
FCNSW_161_2020-10-13_T0_P1,FCNSW_161,FC NSW 1001,2020-10-13,0,1,144.425419,-35.73389,80.57,4.41,0.300003,6.71210527,-0.004798889,1.554801583,0.826143622,0.00289604,0.30542779,-18.58688164,-12.78114223,0.390204579,n,0,30,"Few mature RRG, many samplings, some copiced; distrurbed area; 95% litter cover, grey vertosol",2829,3830,1.134,0.134,17,25,58,31,28,42,Clay,6.24,5.45,0.179,10024.8044602333,4614.751653194062,898519.5108801698,576983.1900445387,159654.29325556735,182674.21460869568,16113944.947189821,0,3712.8905408271476,790845.6851961825,0,7797.07013573701,16336.71837963945,7797.07013573701,13923339.528101804,1826742.1460869566,1529710.9028207846,287006.4388059385,0,214233.78420572644,10024.8044602333,72772.65460021209,7797.07013573701,44925.97554400849,0,0,21906.05419088017,n,0.026,1.026,4763.638563881231,426.982412195122,-16.83,2.81,8399.55132681678,1693.4743385482352,4005.303375242943,1604.9328789094152,40346.02011664899,18094.0084835631,7132.6581442205725,2001.1973382820786,293.1229374337222,10934.46264273595,1964.4903851516442,0.1203,9e-4,28.594,72.0376,8960.153001060446,126119.2600212089,9220.706723223755,0.7158546619550917,11.156521739130437,13.677830106401531,0.3018543715150726,1.2062672322375398,0.109
FCNSW_162_2020-10-13_T0_P2,FCNSW_162,FC NSW 1002,2020-10-13,0,2,144.425642,-35.734851,80.779999,4.62,0.510002,7.05519724,0.040008545,0.70707798,0.471404523,0.009998843,0.2744914,-18.11128235,-11.1429348,0.407468975,n,0,30,"Sparse mature and juvenile RRG, coverage 10%; disturbed area; 50% litter cover",2829,3700,1.102,0.102,35,26,39,43,29,28,Silty clay loam,6.05,4.88,0.067,6334.1567338282075,5767.80860233298,460530.45429480384,315217.44687168614,82716.63499469779,108053.2619300106,11326962.629904559,0,0,454568.8950159067,0,4843.766914103924,13786.105832449628,6334.1567338282075,10693546.95652174,1509019.6924708379,991109.2301166491,296214.97667020146,0,97620.53319194062,7451.9490986214205,107680.66447507954,6706.754188759279,49182.86405090138,0,0,19002.470201484626,n,0.02,1.02,3372.0069671261936,339.06368398727466,-24.05,4.08,6501.11919221031,955.2417486679253,3387.790147624599,1434.4227563584213,28558.499045599157,2995.391304347826,847.4765641569459,544.2845174973489,314.15079533404025,5454.826740190881,1707.6141359490987,0.1277,9e-4,28.344,72.3992,1603.6302226935309,72392.68198421114,1673.035630965006,0.7186509858729918,9.945054945054945,43.27025715672002,0.19809198965041983,1.2176387416048073,0.069
FCNSW_163_2020-10-13_T0_P3,FCNSW_163,FC NSW 1003,2020-10-13,0,3,144.425268,-35.73518,80.739998,4.57999,0.470001,5.73089361,0.0625,2.748800039,-0.128364027,0.005745502,0.410867482,-17.47897148,-11.07600784,0.430422008,n,0,30,"Mature RRG, some juveniles, juncus, 90% litter",2829,3340,1.122,0.122,25,31,43,36,35,29,Silty clay,6.08,4.89,0.107,6637.213997879109,5418.289647168611,474560.8008483562,315931.38629904564,87611.22477200424,125443.34455991515,11382822.006362673,0,0,524339.9058324496,0,6969.074697773065,12942.567295864263,6637.213997879109,11449194.146341462,1616161.608483563,1108414.7376458112,471242.1938494167,0,116814.9663626723,7964.656797454931,97898.90646871684,6305.3532979851525,40155.144687168606,0,0,18584.199194061504,n,0.024,1.024,5296.49677030753,457.9677658536585,-26.76,3.49,9375.812241770254,1800.8451822437155,4308.307392055706,2060.9542526691603,31452.22746553552,3649.171367974549,2544.049310710498,923.635737009544,330.5643690349947,7987.887046447508,2131.5412754188756,0.1429,0.001,28.268,72.4195,181.48632025450706,106363.94697773064,5502.924496288441,0.7192501551831161,11.56521739130435,19.328621908127207,0.28274002273641974,1.0802757158006362,0.085
FCNSW_164_2020-10-13_T0_P4,FCNSW_164,FC NSW 1004,2020-10-13,0,4,144.425377,-35.735393,80.269997,4.10999,0,6.21222591,0.040000916,1.699662209,-0.755148768,-4.96749e-4,0.344815463,-17.92807579,-11.37956047,0.414119422,n,0,30,"Young RRG ~5m height, 5% juncus, 10% canopy, 90% litter",2829,3240,1.063,0.063,63,21,16,63,24,14,Loam,5.55,4.49,0.062,3007.6236267232234,4990.315957539767,245956.77658536588,136679.78481442205,38096.56593849416,54805.58608695652,4778779.762460234,0,0,233926.28207847296,0,0,6683.608059384942,0,4143836.9968186636,788665.751007423,464510.7601272535,60152.472534464476,0,35088.942311770945,0,62825.91575821845,3341.804029692471,41438.369968186635,0,0,9022.87088016967,n,0.01,1.01,3672.642628632025,401.0164835630965,-21.77,4.43,5507.95621860108,1171.1266711975752,2737.120626166255,1236.9668464027784,23888.935737009546,7434.686786850476,3788.4808059384936,1194.446786850477,251.46248144220573,6549.935898197243,1661.2107831601272,0.0908,8e-4,30.525,70.2276,2451.7591940615057,59101.03584305408,4910.135821845176,0.6970301510829496,9.158333333333333,12.036537885594488,0.29469071309608214,1.1029056203605514,0.037
FCNSW_165_2020-10-13_T1_P1,FCNSW_165,FC NSW 1011,2020-10-13,1,1,144.417459,-35.745008,81.370003,5.21,1.810005,5.40099144,0.101257324,0.687176883,1.027360559,0.01627399,0.220779225,-18.6094799,-12.04171085,0.38938427,n,0,30,"Mature grey box, 30% canopy; 5% bluebush; 2% moss; 60% litter",2829,3560,1.096,0.096,58,24,18,54,26,20,Loam,8.61,7.71,0.207,6840.749522799575,16104.564534464474,762563.5520678685,299552.82120890776,63726.982396606574,200902.01230116648,10441144.008483564,0,6480.710074231178,5220572.004241782,0,3960.4339342523863,10801.183457051962,8640.946765641569,8892974.379639449,2376260.360551432,2109831.1686108164,518456.80593849416,0,117732.89968186639,9000.986214209968,370840.6320254507,4680.512831389184,61566.74570519618,0,0,24482.682502651114,y,0.02,1.02,4709.315987274655,396.0433934252386,-24.39,4.38,9213.630643096607,1781.5754009361176,5491.386800701464,2559.0524569971026,41443.36436903499,4796.996182396607,1013.0521739130436,148.25153764581123,204.72831389183455,9854.279707317075,2419.1050549310717,0.1293,0.0014,23.415,76.0092,3635.6924708377524,143027.4358430541,8189.132555673384,0.7644939561997984,11.89090909090909,17.465517241379306,0.22130163881833056,1.176599505125486,0.065
FCNSW_166_2020-10-13_T1_P2,FCNSW_166,FC NSW 1012,2020-10-13,1,2,144.417561,-35.745289,80.519997,4.35999,0.959999,5.79950857,-0.011253357,2.007002115,0.251950651,0.002717752,0.209497213,-18.6094799,-12.10800552,0.38938427,n,0,30,"Mature RRG, 10% cover; 1% small saplings; 75% litter cover",2829,3790,1.124,0.124,29,22,49,36,29,35,Clay,5.96,4.84,0.127,8475.345902439023,4213.720886712619,637493.409183457,505941.3010455991,127498.6818366914,189405.5562545069,13965896.074019086,0,0,585904.3471686108,0,7369.866002120891,15108.225304347825,7369.866002120891,11976032.253446449,1820356.90252386,1319206.0143796394,434822.09412513254,0,153293.21284411452,9580.825802757157,80700.03272322375,8106.852602332979,44587.68931283139,0,0,21741.10470625663,n,0.021,1.021,6658.673932916225,685.3975381972429,-22.97,3.04,7382.042015688304,1194.123309118498,3793.117850928544,1603.2422010896782,31901.19764581124,9199.700509013786,5446.193828207847,1378.691876988335,303.16784729586425,5169.961000487803,1621.7390137667019,0.1108,8e-4,29.355,71.4205,2374.8148038176028,96708.93922469659,5435.366405090141,0.7087089619996924,9.71505376344086,17.792533569425988,0.2212831052056838,1.2030470130788264,0.102
FCNSW_167_2020-10-13_T1_P3,FCNSW_167,FC NSW 1013,2020-10-13,1,3,144.417647,-35.745413,80.190002,4.03,0.630005,5.52647734,-0.041252136,4.844833851,0.027444854,-0.002432437,0.231552169,-18.76034355,-12.59762001,0.383907884,m,0,30,"Mature RRG, 10% cover; Juvenile RRG 1%; Juncus 1%; Chenopod 1%; Litter 60%",2829,3840,1.097,0.097,39,24,38,43,27,30,Clay loam,5.92,4.76,0.091,7562.079830328736,5964.968570163308,551275.6196309649,366004.6637879109,83182.8781336161,127799.14913255566,10511290.964156944,0,0,684368.2246447507,0,4537.247898197243,12477.431720042418,6049.66386426299,9603841.384517496,1425452.0480169668,869639.1804878047,208713.40331707313,0,104734.805650053,6427.767855779427,93391.6859045599,6805.8718472958635,69193.03044750795,0,0,17770.88760127253,n,0.017,1.017,5380.419799278897,529.3455881230116,-29,1.54,9377.536004845855,1924.148671401485,4234.467621115878,2058.33252839485,29330.013658536587,7101.06808059385,3699.24750795334,869.9737857900318,327.1696288441145,8715.297004453869,1507.1225101845173,0.1361,0.001,29.486,71.3651,2531.8467868504777,104462.94916931778,6483.907189819723,0.7076283749012158,10.164285714285715,16.111111111111114,0.30576986805326867,1.2392788971367974,0.087
FCNSW_168_2020-10-13_T1_P4,FCNSW_168,FC NSW 1014,2020-10-13,1,4,144.417776,-35.745531,79.559998,3.39999,0,5.54051876,-0.140914917,2.687362432,-0.272436529,-0.017103843,0.26696834,-18.73719215,-12.59762001,0.38474828,y,0,30,"Mature RRG <10%; Juncus 5%, lots of dead wood; 50% litter",2829,3740,1.081,0.081,55,23,23,58,23,19,Loam,6.35,4.95,0.045,3790.268772852598,8561.413161467655,336912.7798091198,195639.12554825027,52068.33869777306,78102.5080466596,6087401.362460233,0,0,323895.6951346766,0,0,8422.819495227996,0,4862263.981336161,976281.3505832449,551311.8215058324,80782.4960678685,0,55131.18215058324,3828.5543160127254,64319.712509013785,4594.26517921527,43262.6637709438,0,0,11485.662948038176,n,0.014,1.014,4915.8637417603395,505.3691697136798,-17.54,3.86,4591.525412146972,895.5057087761683,2443.122477982553,993.0524369012161,18621.72572640509,1230.8764369034993,400.22362672322373,132.14931071049838,158.57917285259808,5352.318933785789,1237.771610366914,0.1877,0.001,28.201,72.654,698.5034994697771,67727.57054318368,3315.0598515376464,0.7203807446333846,9.727272727272727,20.43027081751455,0.26061121187320563,1.2585648639095086,0.048
FCNSW_169_2020-10-13_T2_P1,FCNSW_169,FC NSW 1021,2020-10-13,2,1,144.382395,-35.780812,81.239998,5.07999,1.220001,7.23809719,0.17250061,1.16666162,0.571407795,-0.003333365,0.12789699400000001,-19.60939217,-12.69454479,0.353087217,n,0,30,"Recently thinned RRG, some coppiced, some dead RRG ~20m, RRG cover ~15%; litter 40%",2829,3430,1.157,0.157,17,26,57,28,31,42,Silty clay,5.39,4.28,0.114,8190.161638388122,2422.9774191007423,484202.3560615058,436371.8120933192,109420.55948886531,112696.62414422056,14545727.069777306,0,0,438992.6638176034,0,4586.490517497348,16380.323276776244,5896.916379639447,13268061.854188759,1303873.732831389,972991.2026405089,198857.12458006357,0,136284.28966277835,8190.161638388122,71745.81595227995,6552.1293107104975,57986.34439978791,0,0,18018.355604453867,n,0.027,1.027,3783.854676935313,334.1585948462354,-27.33,2.99,6734.263248915149,1059.1852781525788,3652.4609293506946,1364.2226099469606,46595.40060445387,5378.232725344645,2870.9427359490983,931.4614209968186,586.9482926829269,4671.668198536585,1445.3997259427358,0.0842,7e-4,33.619,67.5098,1575.8285683987274,71128.49237657594,7655.847295864262,0.6675625538916709,11.323529411764707,9.290740740740741,0.2111325679316951,1.063312124425592,0.123
FCNSW_170_2020-10-13_T2_P2,FCNSW_170,FC NSW 1022,2020-10-13,2,2,144.383235,-35.780596,80.730003,4.57,0.710007,5.86268425,0.058128357,1.740020871,-0.196182489,-0.002138764,0.105545618,-18.68460083,-12.77399063,0.386657357,n,0,30,"Very disturbed site, RRG 5% coppiced / thinned, few chenopods",2829,4030,1.15,0.15,16,40,44,25,35,41,Silty clay,5.19,3.94,0.058,7789.566914103925,4347.7467731071065,311582.676564157,337288.2473806999,71664.01560975611,90358.97620360553,10476967.49946978,0,0,281592.8439448569,0,6621.131876988336,15189.655482502654,5842.175185577944,13359107.257688232,1086644.5845174976,778956.6914103925,432320.96373276785,0,65432.36207847297,7010.610222693533,139822.72610816543,8179.0452598091215,49463.749904559925,0,0,20252.873976670206,n,0.024,1.024,5499.43424135737,440.1105306468717,-27.07,3.35,7105.205909288668,739.7231144936329,3658.4664441304158,1797.959068242854,39149.42004241782,5001.601802757159,2586.379639448569,863.3943796394486,486.8479321314953,7672.723410392365,1532.207812004242,0.086,6e-4,33.377,67.8279,1551.8277836691416,64507.35100742312,1475.7577942735948,0.6702037154327507,12.495575221238939,43.711340206185575,0.1355691767103205,1.2678331565924357,0.11
FCNSW_171_2020-10-13_T2_P3,FCNSW_171,FC NSW 1023,2020-10-13,2,3,144.384195,-35.780728,80.694283,4.53428,0.674286,6.10975552,-0.022270203,0.474723637,0.142543212,-0.011416793,0.219047621,-18.01197815,-11.70763111,0.411073744,m,0,30,Mainly young RRG 30%; many branches; sedges 5%; Themeda; Litter 90%,2829,3140,1.144,0.144,18,46,36,25,39,35,Silty clay loam,5.29,4.12,0.06,4542.41290562036,4410.0772763032865,247712.9171198303,243170.50421420994,49058.059380699895,78129.5019766702,8751715.531495227,0,0,245290.2969034994,0,5148.067959703075,12415.92860869565,3936.7578515376454,10235570.413997876,1090179.0973488863,693475.0369247082,378534.40880169667,0,49058.059380699895,5753.723013785789,116891.42543796393,5148.067959703075,40881.71615058324,0,0,15141.376352067868,n,0.023,1.023,3258.424190965005,317.9689033934252,-27.53,3.12,7075.842135377546,1019.5631439306552,3441.4569699921926,1760.7760106371097,31916.778069989392,3741.6812725344644,2140.2180063626724,390.7451961823966,367.0636691410392,6668.262145450688,1688.5662907826081,0.1066,7e-4,30.26,70.5081,1210.7180699893954,68886.93088252621,3108.2004241781547,0.6997065539590406,10.247619047619047,22.16296296296296,0.1959856753296199,0.9867302933898904,0.111
FCNSW_172_2020-10-13_T2_P4,FCNSW_172,FC NSW 1024,2020-10-13,2,4,144.384389,-35.780678,80.019997,3.85999,0,5.48051739,-0.021560669,4.549061775,-0.257610708,-0.013795063,0.219047621,-18.01197815,-11.70763111,0.411073744,y,0,30,Mature RRG + saplings 30%; Juncus 10%; Litter 70%,2829,3430,1.218,0.124,22,47,31,31,39,31,Silty clay loam,5.73,4.3,0.059,4474.017798515378,5129.289328390245,269817.6887720043,238155.40896712622,49558.35099893957,54376.52401272535,8053232.03732768,0,0,260869.6531749735,0,0,12389.587749734892,4129.862583244963,8982451.118557796,956751.4984517499,616037.8353340403,207869.7500233298,0,45084.33320042418,5162.328229056204,114259.53146977733,5850.638659597032,25467.485930010607,0,0,14454.519041357371,n,0.024,1.024,4439.602276988335,426.75246693531284,-23.6,4.44,4322.979975420536,645.8198871331585,2247.025520966994,995.4972383712445,26719.08165429481,2947.5012089077413,0,174.76632025450692,289.03660657476144,4718.368001357371,1209.3614264602334,0.1197,7e-4,31.195,69.7776,2772.7348886532345,51817.467090844824,5148.884665959703,0.6910548010054214,10.403225806451614,10.063823614737453,0.19917204444386474,1.1202969247083776,0.076
FCNSW_173_2020-10-13_T3_P1,FCNSW_173,FC NSW 1031,2020-10-13,3,1,144.42359,-35.862426,82.900002,6.74,0,8.41408253,-0.022506714,0.333277375,-2.000254393,-8.48e-7,0.267751485,-17.28953552,-11.46879101,0.437298596,n,0,30,"Red gum, Black box, juncus",2829,3400,1.123,0.123,25,41,34,30,40,30,Silty clay loam,5.6,4.36,0.062,5015.0360551431595,4174.5160123011665,240053.05917285258,265796.91092258744,58843.08971367974,86927.29162248144,8926764.178154824,0,0,259444.53191940612,0,6686.71474019088,13039.093743372216,5015.0360551431595,10932778.600212088,1216982.0827147402,762285.4803817602,454696.6023329798,0,66867.14740190879,7021.050477200422,94617.01357370094,5349.371792152704,33433.573700954395,0,0,16716.786850477198,n,0.019,1.019,4928.108763520678,461.38331707317064,-25.84,3.06,6882.137836707362,1417.9051585741554,3193.692528408412,1489.2679257199115,37908.88229056203,4891.997879109225,124.67868504772005,364.1930010604454,541.3679745493106,6385.81257688229,1992.640992576882,0.1091,7e-4,28.738,71.6703,4403.1261930010605,115695.98680334628,10873.293743372216,0.7137886011415391,10.681159420289855,10.640380875745993,0.3027796566858008,1.0936726758571933,0.09
FCNSW_174_2020-10-13_T3_P2,FCNSW_174,FC NSW 1032,2020-10-13,3,2,144.424764,-35.862395,82.980003,6.82,0.080002,6.81765938,-0.068756104,1.581074476,-0.091420814,-0.007442566,0.230878189,-16.84009743,-10.87718773,0.453613311,n,0,30,"Red gum, grey box, juncus, ""cherry berry""",2829,3360,1.132,0.132,23,41,36,30,39,30,Silty clay loam,5.52,4.41,0.072,5250.921060445387,4545.656725514316,301927.9609756098,304881.6040721103,77451.08564156946,112238.43766702017,9845476.988335103,0,0,288144.29319194064,0,4922.738494167551,13127.302651113469,4922.738494167551,10140841.297985155,1355393.9987274657,823738.24135737,347873.5202545069,0,94844.76165429482,6563.651325556734,79091.99847295864,5579.103626723224,35443.71715800636,0,0,17065.493446447508,n,0.02,1.02,3278.5438371155888,357.7189972428421,-29.21,3.28,6629.04230246169,1046.6613205786048,3236.8415376283433,1537.7096860809459,35630.330774125134,3629.3130858960762,0,244.52818663838815,376.44470837751857,7551.4808500530235,1400.3550103075295,0.103,9e-4,28.944,71.495,3384.7848992576883,53624.602332979855,6209.728950159068,0.7118250878642758,9.1651376146789,8.635578583765113,0.2192166910643105,1.072492046659597,0.097
FCNSW_175_2020-10-13_T3_P3,FCNSW_175,FC NSW 1033,2020-10-13,3,3,144.42555,-35.86226,83.300003,7.14,0.400002,6.60462236,-0.00868988,1.24843967,0.464881808,0.012341132,0.15478842,-17.40405083,-10.89387321,0.433141649,n,0,30,"Grey box, sparse juncus, last logged >10 years ago",2829,3200,1.16,0.16,20,51,29,25,43,32,Silty clay loam,5.5,4.4,0.081,4085.7111346765637,5119.396051749736,218742.68844114526,212142.69353128312,51542.81739130435,72285.65853658537,8234279.363732767,0,0,224714.112407211,0,5657.13849416755,12571.418875927888,4085.7111346765637,9742849.628844114,1203713.3573700953,738570.8589607634,364571.1474019088,0,61285.66702014846,5971.423966065747,91142.7868504772,5028.567550371155,37399.97115588547,0,0,16028.559066808059,n,0.02,1.02,4817.996284199363,399.14254931071054,-24.51,3.58,6784.578818647686,1323.029373406717,3193.4581213834995,1401.387682231299,39677.00021208908,4470.864899257688,95.51813361611876,351.26023329798505,483.7531283138918,7640.2798218451735,1608.8273306468716,0.1026,0.001,27.842,72.6735,4024.0865323435837,47622.12324731942,6267.222057264051,0.7230078943048585,12.070866141732283,7.59860155140391,0.287937708892403,1.0270767055496641,0.092
FCNSW_176_2020-10-13_T3_P4,FCNSW_176,FC NSW 1034,2020-10-13,3,4,144.42597,-35.862151,83.5,7.34,0.599998,5.88073301,0.079368591,0.689953506,-1.712836146,0.005568054,0.189707369,-17.24544525,-11.21632957,0.43889907,n,0,30,"Very mature red gum, cherry bush",2829,2840,1.186,0.186,15,59,26,25,45,30,Silty clay loam,5.81,4.73,0.063,3875.8790074231183,5439.519338417816,300103.7745747614,209574.31490137856,40419.881077412516,86376.73216542948,6782788.262990456,0,0,323912.74562036054,0,0,10243.394519618241,3322.182006362673,5758448.811028632,1043718.8469989396,692121.2513255568,130395.6437497349,0,43742.06308377518,4983.273009544009,73641.70114103924,4429.576008483563,34882.91106680806,0,0,13011.879524920469,n,0.018,1.018,4266.235393170732,398.6618407635207,-25.35,3.51,6487.193982280825,1495.2600190530165,2908.201980261169,1367.3001122199178,34978.63864262991,4226.154909862142,130.53760339342523,470.4792788971368,581.9801484623542,7045.794338494168,1735.8400983244965,0.1625,0.001,28.427,72.1916,3625.13802757158,81525.56804524564,15931.026680805939,0.7174776830526364,10.70138888888889,5.117408292553392,0.3497273505450006,0.9065111346765642,0.097
